stock_code,title,time,source,url,content,news_type
002261,8.57亿资金抢筹拓维信息 机构狂买天际股份（名单）丨龙虎榜,2025-12-29 19:17:43,21世纪经济报道,http://finance.eastmoney.com/a/202512293604581825.html,8.57亿资金抢筹拓维信息，4.02亿资金出逃东百集团 60只上榜的龙虎榜个股中，30只个股被净买入，30只个股被净卖出。其中，资金净买入最多的是拓维信息，达8.57亿元，占总成交金额的14.59%。拓维信息当日收盘上涨10%，换手率为15.48%。,data
002261,主力资金 | 尾盘主力大幅出逃9股,2025-12-29 18:40:25,证券时报网,http://finance.eastmoney.com/a/202512293604559230.html,拓维信息、雷科防务、海格通信、金风科技主力资金净流入均超5亿元，股价均为涨停。其中算力龙头股拓维信息主力资金净流入16.63亿元，居首，净流入额创2025年8月26日以来新高。,event
002261,【数据看盘】军工ETF连续三周份额大减 多路资金激烈博弈天际股份,2025-12-29 17:51:25,财联社,http://finance.eastmoney.com/a/202512293604528477.html,从个股主力资金监控数据来看，主力资金净流入前十的个股所属板块较为分散，拓维信息净流入居首。 主力资金流出前十的个股所属板块较为分散，中际旭创净流出居首。,event
002261,数据复盘丨74股获主力资金净流入超1亿元 龙虎榜机构抢筹12股,2025-12-29 17:47:11,证券时报网,http://finance.eastmoney.com/a/202512293604521969.html,拓维信息主力资金净流入最多，净流入金额为16.63亿元；主力资金净流入居前的个股还有雷科防务、海格通信、金风科技、沪电股份、川润股份等，净流入金额分别为10.19亿元、6.75亿元、5.27亿元、4.99亿元、4.62亿元。,data
002261,今日64只股长线走稳 站上年线,2025-12-29 17:26:39,证券时报网,http://finance.eastmoney.com/a/202512293604500644.html,到目前为止，今日有64只A股价格突破了年线，其中乖离率较大的个股有拓维信息、红蜻蜓、ST泉为等，乖离率分别为9.36%、9.00%、6.56%；华洋赛车、爱施德、林海股份等个股乖离率较小，刚刚站上年线。,event
002261,90只股涨停 最大封单资金26.22亿元,2025-12-29 17:26:32,证券时报网,http://finance.eastmoney.com/a/202512293604501181.html,002969 嘉美包装 10.77 0.94 4104.53 44205.74 轻工制造 600783 鲁信创投 23.21 0.30 1805.89 41914.63 机械设备 002691 冀凯股份 9.85 10.10 3697.01 36415.51 机械设备 002261 拓维信息,data
002261,21.53亿主力资金净流入，移动支付概念涨1.21%,2025-12-29 17:26:29,证券时报网,http://finance.eastmoney.com/a/202512293604500521.html,资金流入比率方面，拓维信息、翠微股份、长亮科技等流入比率居前，主力资金净流入率分别为29.67%、15.55%、12.65%。,data
002261,资金流向日报：29个行业资金呈净流出,2025-12-29 17:18:48,证券时报网,http://finance.eastmoney.com/a/202512293604498041.html,-81.37 建筑材料 -1.11 -13.49 电力设备 -1.13 -101.48 商贸零售 -0.70 -14.29 - - - 个股方面，全天资金净流入的个股共有1581只，净流入在1000万元以上的有599只，其中，净流入资金超亿元的有101只，净流入资金最多的是拓维信息,event
002261,拓维信息12月29日龙虎榜数据,2025-12-29 17:18:45,证券时报网,http://finance.eastmoney.com/a/202512293604495231.html,拓维信息今日涨停，全天换手率15.48%，成交额58.75亿元，振幅5.99%。龙虎榜数据显示，机构净卖出456.99万元，深股通净买入4081.24万元，营业部席位合计净买入8.21亿元。,data
002261,12月29日龙虎榜净买入额前10个股,2025-12-29 17:18:28,南方财经网,http://finance.eastmoney.com/a/202512293604496158.html,拓维信息当日收盘上涨10.0%，换手率为15.48%，净买入额前10个股详情见下图：,data
002261,36股特大单净流入资金超2亿元,2025-12-29 17:18:16,证券时报网,http://finance.eastmoney.com/a/202512293604490373.html,具体到个股来看，36股特大单净流入超2亿元，拓维信息特大单净流入19.62亿元，净流入资金规模居首；雷科防务特大单净流入资金13.39亿元，位列第二；净流入资金居前的还有寒武纪-U、航天机电、海格通信等。,data
002261,四点半观市 | 机构：A股跨年行情已经启动,2025-12-29 16:31:46,上海证券报·中国证券网,http://finance.eastmoney.com/a/202512293604813924.html,【资金风向标】 拓维信息获资金净流入16.45亿元 Choice数据显示，12月29日，资金净流入额排名前十的个股依次是：拓维信息、雷科防务、航天机电、海格通信、工业富联、金风科技、沪电股份、五洲新春、银邦股份、川润股份。,event
002261,拓维信息(002261)龙虎榜数据(12-29),2025-12-29 16:27:02,东方财富Choice数据,http://stock.eastmoney.com/a/202512293604439995.html,,data
002261,资金风向标 | 拓维信息获资金净流入16.45亿元,2025-12-29 15:57:57,上海证券报·中国证券网,http://finance.eastmoney.com/a/202512293604424251.html,上证报中国证券网讯（记者费天元）Choice数据显示，12月29日，资金净流入额排名前十的个股依次是：拓维信息、雷科防务、航天机电、海格通信、工业富联、金风科技、沪电股份、五洲新春、银邦股份、川润股份。其中，拓维信息、雷科防务分别获净流入16.45亿元和10.00亿元。,event
002261,主力复盘：16.45亿流入拓维信息 15.91亿流出中际旭创,2025-12-29 15:31:56,东方财富Choice数据,http://stock.eastmoney.com/a/202512293604393759.html,,event
002261,收盘丨沪指微涨0.04%录得九连阳，商业航天、人形机器人概念持续爆发,2025-12-29 15:25:48,第一财经,http://finance.eastmoney.com/a/202512293604523273.html,具体到个股来看，拓维信息、雷科防务、航天机电获净流入16.45亿元、10.00亿元、7.32亿元。 净流出方面，中际旭创、阳光电源、多氟多遭抛售15.91亿元、14.04亿元、12.15亿元。 【机构观点】 财通证券：周期领涨动能十足，积极布局跨年行情。,event
002261,今日涨跌停股分析：87只涨停股、25只跌停股 石油概念活跃 洲际油气2连板 和顺石油涨停,2025-12-29 15:13:06,界面新闻,http://finance.eastmoney.com/a/202512293604386713.html,，*ST建艺6连板，*ST熊猫8天5板，*ST云网6天5板，*ST正平6天4板，中国卫星、鲁信创投等4连板，德力股份5天3板，中超控股、ST八菱4天3板，*ST铖昌、天奇股份等3连板，正和生态、永悦科技4天2板，金风科技、天普股份等3天2板，航天发展、苏州高新等2连板，迈为股份、拓维信息等涨停,event
002261,融资余额超2.5万亿元 科技板块成杠杆资金配置方向,2025-12-29 14:44:19,深圳商报·读创,http://finance.eastmoney.com/a/202512293604377159.html,同时，拓维信息遭融资净卖出逾16亿元，万科A、牧原股份、光线传媒、软通动力、恒逸石化、京沪高铁遭融资净卖出逾10亿元。,data
002261,主力资金监控：电新行业净流出超105亿,2025-12-29 14:34:10,南方财经网,http://finance.eastmoney.com/a/202512293604368852.html,个股方面，拓维信息资金净买入15.68亿元位居首位，雷科防务、工业富联、海格通信主力资金净流入居前；阳光电源遭净卖出超12亿元位居首位，中际旭创、多氟多、天际股份主力资金净流出额居前。,data
002261,华为“昇腾950”进军韩国市场对标英伟达，人工智能AIETF（515070）持仓股拓维信息涨停,2025-12-29 14:01:07,每日经济新闻,http://finance.eastmoney.com/a/202512293604353751.html,A股科技赛道午后持续强势，商业航天、人形机器人、脑机接口、CPO板块涨幅居前，沪市规模最大的人工智能AIETF（515070）涨0.52%，其持仓股拓维信息直线拉升，午后触及涨停，芯原股份、寒武纪-U、中科星图、广电运通等股领涨。,event
002261,今日67只A股封板 石油石化行业涨幅最大,2025-12-29 11:57:43,证券时报网,http://finance.eastmoney.com/a/202512293604312272.html,4.03 禾盛新材 6.57 机械设备 0.27 1097.15 -7.12 昊志机电 15.13 基础化工 0.25 710.77 2.28 和顺科技 19.99 建筑装饰 0.19 239.60 -2.09 中衡设计 10.04 计算机 0.03 817.89 -7.25 拓维信息,event
002261,今日51只个股跨越牛熊分界线,2025-12-29 11:57:42,证券时报网,http://finance.eastmoney.com/a/202512293604305858.html,到目前为止，今日有51只A股价格突破了年线，其中乖离率较大的个股有拓维信息、红蜻蜓、诺瓦星云等，乖离率分别为8.53%、4.86%、4.77%；温氏股份、先进数通、华洋赛车等个股乖离率较小，刚刚站上年线。,event
002261,华为昇腾概念异动拉升，拓维信息直线涨停,2025-12-29 11:19:44,界面新闻,http://finance.eastmoney.com/a/202512293604291762.html,华为昇腾概念异动拉升，拓维信息直线涨停，众诚科技、软通动力、常山北明、润和软件等跟涨。,event
002261,华为昇腾概念股短线拉升，拓维信息涨停,2025-12-29 11:15:37,南方财经网,http://finance.eastmoney.com/a/202512293604289974.html,南方财经12月29日电，华为昇腾概念股短线拉升，拓维信息涨停，众诚科技涨超6%，软通动力、常山北明、润和软件拉升。,event
002261,【盘中播报】57只个股突破年线,2025-12-29 11:00:22,证券时报网,http://finance.eastmoney.com/a/202512293604315217.html,最新价（元） 乖离率（%） 301589 诺瓦星云 6.74 3.75 159.14 166.51 4.63 600178 东安动力 10.03 4.97 12.59 13.16 4.51 300597 吉大通信 4.92 6.55 9.23 9.60 4.00 002261 拓维信息,event
002261,百度推出原子计划开放AI能力，计算机ETF（159998）、云计算ETF天弘（517390）上周五成交额、换手率均居同标的第一,2025-12-22 09:22:56,21世纪经济报道,http://finance.eastmoney.com/a/202512223598250988.html,中证计算机主题指数小幅收涨0.23%，成分股中，中科创达涨近3%，同方股份、拓维信息等股跟涨。中证沪港深云计算产业指数收涨0.77%，成分股中，中国软件国际、华胜天成、金山云涨幅靠前。,event
002261,两家国产GPU企业相继通过港交所上市聆讯 机构称AI时代驱动GPU需求快速扩张 国产化进入加速窗口期,2025-12-20 15:55:46,财联社,http://finance.eastmoney.com/a/202512203597489625.html,中邮证券研报表示，关注国产算力产业链，建议关注：1）沐曦链：沐曦股份、亿都国际控股、瑞晟智能、超讯通信、立讯精密、优刻得等；2）摩尔链：摩尔线程、华大九天等；3）海光链：海光信息、中科曙光、曙光数创等；4）寒武链：寒武纪、浪潮信息等；5）华为链：华丰科技、神州数码、拓维信息、软通动力,event
002261,移动支付概念上涨0.26%，6股主力资金净流入超亿元,2025-12-16 17:51:59,证券时报网,http://finance.eastmoney.com/a/202512163593124348.html,3.31 -3093.67 -10.37 600415 小商品城 -0.37 0.72 -3293.11 -5.18 603236 移远通信 -1.09 2.17 -4470.97 -8.80 301171 易点天下 -3.46 6.08 -5323.56 -6.78 002261 拓维信息,data
002261,A股，重要调整！今日正式实施！,2025-12-15 07:53:16,数据宝,http://finance.eastmoney.com/a/202512153591064568.html,其中，深证成指样本股调入德明利、沃尔核材、拓维信息、四方精创、长芯博创、大族数控等，调出国药一致、中国天楹、海德股份、西藏矿业、洽洽食品、新宝股份等。,event
002261,A股重要指数调整！今日正式实施！,2025-12-15 01:30:23,券商中国,http://finance.eastmoney.com/a/202512143591007720.html,其中，深证成指样本股调入德明利、沃尔核材、拓维信息、四方精创、长芯博创、大族数控等，调出国药一致、中国天楹、海德股份、西藏矿业、洽洽食品、新宝股份等。,event
002261,六大机构 研判A股后市！关注两大方向,2025-12-14 22:01:07,中国证券报,http://finance.eastmoney.com/a/202512143591004927.html,其中，深证成指调入德明利、沃尔核材、拓维信息等，创业板指调入双林股份、常山药业、富临精工等，深证100指数调入藏格矿业、国货航、东山精密等，创业板50指数调入常山药业、菲利华、协创数据等。本次调整进一步强化了指数对新兴产业的表征性，实现“质效焕新”。,event
002261,事关A股！重要调整，明日生效！,2025-12-14 20:57:48,证券时报,http://finance.eastmoney.com/a/202512143590986012.html,本次调整将于2025年12月15日正式实施，深证成指将更换17只样本股，调入主板公司7家，创业板公司10家，包括德明利、沃尔核材、拓维信息、四方精创等；创业板指将更换8只样本股，调入双林股份、常山药业、富临精工、长芯博创等；深证100将更换7只样本股，调入主板公司4家，创业板公司3,event
002261,明日起 A股多个重要指数迎重大调整,2025-12-14 20:31:42,中国基金报,http://finance.eastmoney.com/a/202512143590980350.html,其中，深证成指将调入德明利、沃尔核材、拓维信息、四方精创等，调出国药一致、中国天楹、海德股份、洽洽食品等。 创业板指将调入双林股份、常山药业、富临精工、长芯博创等；调出碧水源、易华录、天华新能等。,event
002261,A股重要调整 明起实施,2025-12-14 18:48:46,21世纪经济报道,http://finance.eastmoney.com/a/202512143591008351.html,其中，深证成指将调入德明利、沃尔核材、拓维信息、四方精创等，调出国药一致、中国天楹、海德股份、洽洽食品等。 创业板指将调入双林股份、常山药业、富临精工、长芯博创等；调出碧水源、易华录、天华新能等。,event
002261,A股重要调整！下周一生效,2025-12-14 08:04:35,中国证券报,http://finance.eastmoney.com/a/202512143590892510.html,其中，深证成指将更换17只样本股，调入德明利、沃尔核材、拓维信息、四方精创等；创业板指将更换8只样本股，调入双林股份、常山药业、富临精工、长芯博创等；深证100指数将更换7只样本股，调入藏格矿业、国货航、东山精密、胜宏科技等；创业板50将更换5只样本股，调入常山药业、菲利华、协创数据等,event
002261,深市指数样本重要调整！下周一生效,2025-12-13 14:43:12,中国证券报·中证金牛座,http://finance.eastmoney.com/a/202512133590817094.html,其中，深证成指调入德明利、沃尔核材、拓维信息等，创业板指调入双林股份、常山药业、富临精工等，深证100调入藏格矿业、国货航、东山精密等，创业板50调入常山药业、菲利华、协创数据等。 本次调整进一步强化了指数对新兴产业的表征性，实现“质效焕新”。,event
002261,25.01亿元主力资金今日撤离计算机板块,2025-12-12 17:22:23,证券时报网,http://finance.eastmoney.com/a/202512123590254194.html,以资金流向数据进行统计，该行业资金净流入的个股有121只，其中，净流入资金超亿元的有7只，净流入资金居首的是拓维信息，今日净流入资金2.39亿元，紧随其后的是科大讯飞、合合信息，净流入资金分别为1.84亿元、1.61亿元。,event
002261,【中证快报】12月11日中证投资资讯,2025-12-11 22:46:14,中国证券报·中证金牛座,http://finance.eastmoney.com/a/202512113589227690.html,A股相关概念股有彩讯股份（300603）、拓维信息（002261）等。,event
002261,计算机行业今日净流出资金69.10亿元，中科曙光等17股净流出资金超亿元,2025-12-11 17:20:18,证券时报网,http://finance.eastmoney.com/a/202512113588963374.html,300085 银之杰 -3.36 3.98 -13436.19 300339 润和软件 -2.60 2.95 -12345.86 301396 宏景科技 -3.77 13.73 -11983.03 002195 岩山科技 -2.60 2.26 -11944.88 002261 拓维信息,event
002261,大数据ETF(159739)涨超1.6%，美国允许英伟达向中国出售H200芯片，利好下游端侧,2025-12-09 10:19:57,界面新闻,http://finance.eastmoney.com/a/202512093586504294.html,中证云计算与大数据主题指数(930851)前十大权重股分别为中际旭创(300308)、新易盛(300502)、科大讯飞(002230)、中科曙光(603019)、金山办公(688111)、浪潮信息(000977)、紫光股份(000938)、恒生电子(600570)、润和软件(300339)、拓维信息,event
002261,拓维信息:关于新增募集资金专项账户并签订募集资金三方监管协议的公告,2025-12-09 00:00:00,公告,,,event
002261,软件开发板块持续强势，软件ETF(159852)布局AI软件投资机遇,2025-12-08 13:19:07,界面新闻,http://finance.eastmoney.com/a/202512083585165924.html,数据显示，截至2025年11月28日，中证软件服务指数前十大权重股分别为科大讯飞、金山办公、同花顺、三六零、恒生电子、指南针、润和软件、拓维信息、用友网络、深信服，前十大权重股合计占比61.87%。,event
002261,计算机行业资金流出榜：榕基软件等22股净流出资金超亿元,2025-12-03 17:07:14,证券时报网,http://finance.eastmoney.com/a/202512033581588214.html,600756 浪潮软件 -10.00 20.64 -24817.64 600588 用友网络 -3.82 1.77 -23914.26 603516 淳中科技 -4.35 4.76 -18942.94 000158 常山北明 -3.16 3.39 -18114.46 002261 拓维信息,event
002261,AI 软件商业化加速落地，软件ETF(159852)聚焦软件行业投资机遇,2025-12-03 11:49:52,界面新闻,http://finance.eastmoney.com/a/202512033581484229.html,数据显示，截至2025年11月28日，中证软件服务指数前十大权重股分别为科大讯飞、金山办公、同花顺、三六零、恒生电子、指南针、润和软件、拓维信息、用友网络、深信服，前十大权重股合计占比61.87%。,event
002261,计算机行业资金流出榜：汉得信息、润和软件等净流出资金居前,2025-12-02 16:58:34,证券时报网,http://finance.eastmoney.com/a/202512023580403190.html,603019 中科曙光 -1.50 1.82 -22644.51 600588 用友网络 -2.39 1.50 -18391.37 603516 淳中科技 -4.01 3.75 -17665.92 301638 南网数字 -4.64 25.96 -16620.57 002261 拓维信息,event
002261,2025前10月软件业收入稳步增长，软件ETF(159852)布局软件行业投资机遇,2025-12-02 13:48:11,界面新闻,http://finance.eastmoney.com/a/202512023580255531.html,数据显示，截至2025年11月28日，中证软件服务指数前十大权重股分别为科大讯飞、金山办公、同花顺、三六零、恒生电子、指南针、润和软件、拓维信息、用友网络、深信服，前十大权重股合计占比61.87%。,event
002261,华为Mate 80系列手机首销火爆 鸿蒙加速从“可用”到“好用”,2025-12-01 15:06:48,证券日报,http://finance.eastmoney.com/a/202512013579122239.html,拓维信息系统股份有限公司于近日披露参与开源鸿蒙跨平台框架、统一互联等PMc的筹备与运作。 数据显示，已有9000多款应用参与了70多项系统级创新体验的联合打造，这被业内视为操作系统与应用生态史上最大规模的联合创新。,event
002261,拓维信息：宋鹰减持1002.3万股 金额约3.67亿元,2025-12-01 11:38:25,南方财经网,http://finance.eastmoney.com/a/202512013579004530.html,南方财经12月1日电，拓维信息(002261.SZ)股东宋鹰于2025年9月1日至11月28日通过集中竞价方式减持1002.3万股，占总股本0.7956%，减持均价36.59元/股，合计金额约3.67亿元。,event
002261,AI加速工业软件发展，软件ETF(159852)聚焦软件行业布局机遇,2025-12-01 11:03:22,界面新闻,http://finance.eastmoney.com/a/202512013578994198.html,数据显示，截至2025年11月28日，中证软件服务指数前十大权重股分别为科大讯飞、金山办公、同花顺、三六零、恒生电子、指南针、润和软件、拓维信息、用友网络、深信服，前十大权重股合计占比61.87%。,event
002261,A股重大调整！涉及一大批牛股 中证500指数更换50只样本,2025-11-30 00:38:46,上海证券报,http://finance.eastmoney.com/a/202511293578305658.html,深证成指此次调整涉及17只样本股，调入名单包含德明利、拓维信息、震裕科技、大族数控、富乐德等。 创业板指进行8只样本股的更换，双林股份、常山药业、富临精工、长芯博创、长盛轴承等个股调入。,event
002261,A股多个重要指数迎重大调整,2025-11-29 14:35:56,21世纪经济报道,http://finance.eastmoney.com/a/202511293578294524.html,具体来看，深证成指样本股调入深深房A、德明利、国货航、沃尔核材、拓维信息等17只个股，调出国药一致、中国天楹、海德股份、西藏矿业、汉缆股份等17只个股。 创业板指数样本股调入了双林股份、常山药业、富临精工等8只个股，调出碧水源、易华录、天华新能等8只个股。,event
002261,A股重要调整！沪深300、中证500等指数定期调整,2025-11-29 09:48:01,中国基金报,http://finance.eastmoney.com/a/202511293578270116.html,具体来看，深证成指样本股调入拓维信息、四方精创、沃尔核材等17只个股，国药一致、海德股份、西藏矿业等被调出。 创业板指调入双林股份、常山药业、长盛轴承等8只个股。 此外，深证100指数调入7只样本股，创业板50指数更换5只样本。,event
002261,A股重要调整！下月生效,2025-11-29 08:14:08,中国证券报,http://finance.eastmoney.com/a/202511293578259595.html,具体来看，深证成指样本股调入深深房A、德明利、国货航、沃尔核材、拓维信息、海能达、奥赛康、四方精创等17只个股，调出国药一致、中国天楹、海德股份、西藏矿业、汉缆股份等17只个股；创业板指数样本股调入了双林股份、常山药业、富临精工等8只个股，调出碧水源、易华录、天华新能等8只个股；创业板,event
002261,拓维信息:关于持股5%以上股东及部分董事、高级管理人员股份减持计划届满暨实施情况的公告,2025-11-29 00:00:00,公告,,,event
002261,A股，重大调整！沪深交易所，最新发布！,2025-11-28 23:28:06,券商中国,http://finance.eastmoney.com/a/202511283578040556.html,具体来看，深证成指样本股调入深深房A、德明利、国货航、沃尔核材、拓维信息等17只个股，调出国药一致、中国天楹、海德股份、西藏矿业、汉缆股份等17只个股。 创业板指数样本股调入了双林股份、常山药业、富临精工等8只个股，调出碧水源、易华录、天华新能等8只个股。,event
002261,突发！500亿券商因涉嫌信息披露违法违规、违法提供融资被证监会立案|盘后公告集锦,2025-11-28 21:30:21,财联社,http://finance.eastmoney.com/a/202511283577981873.html,【拓维信息：持股5%以上股东及部分董事、高级管理人员减持计划实施完毕】 拓维信息(002261.SZ)公告称，公司于2025年8月9日披露了持股5%以上股东宋鹰、董事封模春及高管严宝强、邢霓虹、杨征的减持计划。截至本公告披露日，上述减持计划实施期限已届满。,event
002261,拓维信息：持股5%以上股东及部分董事、高级管理人员减持计划实施完毕,2025-11-28 20:17:32,每日经济新闻,http://finance.eastmoney.com/a/202511283577943210.html,每经AI快讯，11月28日，拓维信息(002261.SZ)公告称，公司于2025年8月9日披露了持股5%以上股东宋鹰、董事封模春及高管严宝强、邢霓虹、杨征的减持计划。截至本公告披露日，上述减持计划实施期限已届满。,event
002261,解密主力资金出逃股 连续5日净流出343股,2025-11-28 17:03:41,证券时报网,http://finance.eastmoney.com/a/202511283577811197.html,5.33 -7.26 601099 太平洋 16 8.67 11.15 -7.61 002549 凯美特气 5 8.21 6.89 -6.11 000783 长江证券 8 7.81 15.02 -9.05 000034 神州数码 10 5.94 6.57 -9.02 002261 拓维信息,data
002261,解密主力资金出逃股 连续5日净流出519股,2025-11-27 16:46:53,证券时报网,http://finance.eastmoney.com/a/202511273576647081.html,9.34 -10.79 603366 日出东方 8 6.87 8.95 -22.91 002171 楚江新材 12 6.79 7.21 -12.36 002340 格林美 5 6.00 8.34 -10.86 002176 江特电机 6 5.85 6.46 -17.32 002261 拓维信息,data
002261,阿里将加大AI投入，软件ETF(159852)聚焦AI应用投资机遇,2025-11-27 10:48:08,界面新闻,http://finance.eastmoney.com/a/202511273576416729.html,数据显示，截至2025年10月31日，中证软件服务指数前十大权重股分别为科大讯飞、金山办公、同花顺、指南针、润和软件、恒生电子、三六零、拓维信息、深信服、用友网络，前十大权重股合计占比63.09%。,event
002261,短线防风险 22只个股短期均线现死叉,2025-11-26 15:42:00,证券时报网,http://finance.eastmoney.com/a/202511263575357925.html,7.82 77.05 78.28 -1.56 73.08 -6.64 002485 ST雪发 3.23 2.69 4.66 4.71 -1.08 4.79 1.63 002353 杰瑞股份 -1.49 1.02 51.54 52.11 -1.08 51.43 -1.30 002261 拓维信息,event
002261,短线防风险 21只个股短期均线现死叉,2025-11-26 14:21:33,证券时报网,http://finance.eastmoney.com/a/202511263575312970.html,6.03 77.33 78.42 -1.38 74.48 -5.02 002485 ST雪发 2.59 2.48 4.66 4.71 -1.15 4.76 1.06 002353 杰瑞股份 -1.61 0.84 51.53 52.10 -1.09 51.37 -1.40 002261 拓维信息,event
002261,计算机行业资金流出榜：中科曙光等6股净流出资金超亿元,2025-11-25 17:03:44,证券时报网,http://finance.eastmoney.com/a/202511253574260975.html,代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 603019 中科曙光 -0.44 2.69 -77537.11 601360 三六零 1.15 7.60 -43398.03 603636 南威软件 -2.29 22.81 -20402.61 002261 拓维信息,event
002261,4.66亿元主力资金今日撤离计算机板块,2025-11-24 21:09:46,证券时报网,http://finance.eastmoney.com/a/202511243573224972.html,002279 久其软件 9.96 38.02 -20224.96 300598 诚迈科技 -11.60 12.47 -16498.82 300250 初灵信息 -3.61 29.02 -10190.02 600756 浪潮软件 -5.95 38.38 -9760.01 002261 拓维信息,event
002261,AI应用连传喜讯，软件ETF盘中反弹超3%！,2025-11-24 14:20:52,东方财富证券,http://finance.eastmoney.com/a/202511243572897115.html,前十大权重股中，科大讯飞涨3.17%，同花顺涨2.29%，金山办公涨5.61%，指南针涨2.21%，恒生电子涨3.92%，润和软件跌4.59%，三六零涨9.99%，拓维信息涨1.37%，用友网络涨6.45%，深信服涨4.12%。,event
002261,计算机行业今日净流出资金114.48亿元，华胜天成等31股净流出资金超亿元,2025-11-21 21:38:00,证券时报网,http://finance.eastmoney.com/a/202511213571662063.html,000158 常山北明 -2.31 9.59 -25863.41 002230 科大讯飞 -1.80 1.72 -24872.19 002298 中电鑫龙 -10.01 17.55 -24624.39 300339 润和软件 -2.47 4.01 -23288.18 002261 拓维信息,event
002261,45.97亿元主力资金今日撤离计算机板块,2025-11-20 16:57:30,证券时报网,http://finance.eastmoney.com/a/202511203569978187.html,19545.67 600410 华胜天成 3.00 39.23 16524.83 002065 东华软件 3.68 4.70 15823.28 002474 榕基软件 10.01 10.57 13417.86 300166 东方国信 3.68 13.20 13380.22 002261 拓维信息,event
002261,华为欧拉概念涨0.74%，主力资金净流入18股,2025-11-20 16:56:55,证券时报网,http://finance.eastmoney.com/a/202511203569975673.html,电池 -2.09 青蒿素 0.31 氟化工概念 -1.99 资金面上看，今日华为欧拉概念板块获主力资金净流出3.56亿元，其中，18股获主力资金净流入，10股主力资金净流入超3000万元，净流入资金居首的是东华软件，今日主力资金净流入1.58亿元，净流入资金居前的还有东方国信、拓维信息,data
002261,2025开放原子开发者大会即将召开 拓维信息参与承办开源鸿蒙技术分论坛,2025-11-20 16:55:04,上海证券报·中国证券网,http://finance.eastmoney.com/a/202511203569973038.html,拓维信息及旗下开鸿智谷作为鸿蒙生态核心共建企业、开放原子开源基金会黄金捐赠人、开源鸿蒙项目群A类捐赠人，将联合开源鸿蒙项目群工作委员会共同承办本届大会唯一的“开源鸿蒙技术分论坛”。,event
002261,69.41亿元资金今日流出计算机股,2025-11-19 17:19:18,证券时报网,http://finance.eastmoney.com/a/202511193568861176.html,603019 中科曙光 -0.44 1.53 -34911.95 601360 三六零 -2.78 5.10 -24482.29 002195 岩山科技 -3.61 3.41 -23614.58 603232 格尔软件 -3.12 35.20 -20480.49 002261 拓维信息,event
002261,托育服务概念下跌2.82%，主力资金净流出14股,2025-11-19 16:41:22,证券时报网,http://finance.eastmoney.com/a/202511193568812980.html,截至11月19日收盘，托育服务概念下跌2.82%，位居概念板块跌幅榜前列，板块内，孚日股份跌停，*ST金科、拓维信息、海伦钢琴等跌幅居前。,data
002261,英伟达财报倒计时！关注英伟达财报对算力景气度验证，聚焦海外映射逻辑,2025-11-19 14:34:04,每日经济新闻,http://finance.eastmoney.com/a/202511193568693444.html,主流ETF方面，聚焦算力的云计算50ETF（516630）小幅下跌，持仓股中，神州信息、迪普科技、拓维信息、东方国信、润和软件等领跌，中际旭创、石基信息、税友股份、新易盛等少数公司上涨。 消息面上，本周三美股盘后，“AI芯片龙头”英伟达将公布2026财年第三季度财报。,event
002261,主力资金 | 多只热门股回调，资金大幅净流出！,2025-11-18 19:07:07,证券时报网,http://finance.eastmoney.com/a/202511183567712912.html,还有拓维信息、N恒坤、中钨高新、中文在线等尾盘主力资金净流入金额居前。 据数据宝统计，16股尾盘主力资金净流出金额均超6000万元，其中6股尾盘净流出均超1亿元。阳光电源尾盘主力资金净流出2.38亿元，居首。,data
002261,27.30亿元资金今日流入计算机股,2025-11-18 17:03:58,证券时报网,http://finance.eastmoney.com/a/202511183567621093.html,8370.08 300302 同有科技 -2.77 8.43 -8107.44 002065 东华软件 -0.68 2.09 -7687.08 300455 航天智装 -6.82 9.78 -7228.92 688168 安博通 -4.98 4.51 -6762.12 002261 拓维信息,event
002261,4.48亿主力资金净流入，华为盘古概念涨1.57%,2025-11-18 17:03:33,证券时报网,http://finance.eastmoney.com/a/202511183567618459.html,0.13 2.60 -452.51 -2.93 300275 梅安森 -0.68 2.80 -457.40 -4.60 000409 云鼎科技 -0.09 2.91 -584.08 -2.96 300663 科蓝软件 0.22 3.55 -779.64 -2.66 002261 拓维信息,data
002261,阿里巴巴正式宣布“千问”项目进军AI to C市场，软件ETF(159852)聚焦AI软件有望受益,2025-11-18 10:51:23,界面新闻,http://finance.eastmoney.com/a/202511183567373430.html,数据显示，截至2025年10月31日，中证软件服务指数前十大权重股分别为科大讯飞、金山办公、同花顺、指南针、润和软件、恒生电子、三六零、拓维信息、深信服、用友网络，前十大权重股合计占比63.09%。,event
002261,AI服务器需求爆发拉动存储芯片价格上涨，人工智能AIETF（515070）持仓股晶晨股份大涨超7%,2025-11-18 10:33:24,每日经济新闻,http://finance.eastmoney.com/a/202511183567536427.html,人工智能AIETF（515070）盘中最高涨超1%，其持仓股晶晨股份大涨超7%，新易盛、瑞芯微、复旦微电、紫光股份、拓维信息等股领涨。 消息面上，海光信息业绩会披露，公司表示，存储芯片价格上涨反映了AI服务器需求爆发，公司DCU芯片（深算系列）已实现多元化落地 。,event
